tweetId	label	instance	count	start	end	tweetText
'592089733410455553'	type of impact	jolts	1	29	34	RT @678resilient: Earthquake jolts Nepal, India and Bangladesh, Nepal appears to be affected adversely needs help from other countries.
'504775515988037632'	location modifier	in	4	25	27	(#LosDelSonido) Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake says luc...  (#IvanBerroa)
'504775515988037632'	place name	California	5	28	38	(#LosDelSonido) Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake says luc...  (#IvanBerroa)
'504775515988037632'	type of impact	Dead	1	59	63	(#LosDelSonido) Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake says luc...  (#IvanBerroa)
'504775515988037632'	item affected	Boy	4	66	69	(#LosDelSonido) Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake says luc...  (#IvanBerroa)
'504775515988037632'	type of impact	hurt	3	76	80	(#LosDelSonido) Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake says luc...  (#IvanBerroa)
'504775515988037632'	item affected	bricks	1	84	90	(#LosDelSonido) Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake says luc...  (#IvanBerroa)
'504775515988037632'	location modifier	in	2	91	93	(#LosDelSonido) Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake says luc...  (#IvanBerroa)
'504775515988037632'	place name	California	3	94	104	(#LosDelSonido) Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake says luc...  (#IvanBerroa)
'504775515988037632'	item affected	Boy	2	16	19	(#LosDelSonido) Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake says luc...  (#IvanBerroa)
'504775515988037632'	type of impact	Hurt	3	20	24	(#LosDelSonido) Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake says luc...  (#IvanBerroa)
'504775515988037632'	severity or quantity	badly	4	70	75	(#LosDelSonido) Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake says luc...  (#IvanBerroa)
'504775515988037632'	type of impact	hurt by bricks	2	76	90	(#LosDelSonido) Boy Hurt in California Quake: 'I Should Be Dead': Boy badly hurt by bricks in California quake says luc...  (#IvanBerroa)
'592219903249162240'	type of impact	Death	3	0	5	Death roll croses 2000 in nepal now #earthquake
'592219903249162240'	severity or quantity	croses 2000	4	11	22	Death roll croses 2000 in nepal now #earthquake
'592219903249162240'	place name	nepal	5	26	31	Death roll croses 2000 in nepal now #earthquake
'592219903249162240'	type of impact	Death roll	2	0	10	Death roll croses 2000 in nepal now #earthquake
'592219903249162240'	severity or quantity	2000	1	18	22	Death roll croses 2000 in nepal now #earthquake
'592219903249162240'	location modifier	in	2	23	25	Death roll croses 2000 in nepal now #earthquake
'592219903249162240'	type of impact	earthquake	1	37	47	Death roll croses 2000 in nepal now #earthquake
'452137250344931328'	location modifier	Iquiqe	1	52	58	Thanks @Vizoftheday for selecting M 8.2 Earthquake, Iquiqe, #ChileEarthquake as viz of the day today
'452137250344931328'	place name	Chile	3	61	66	Thanks @Vizoftheday for selecting M 8.2 Earthquake, Iquiqe, #ChileEarthquake as viz of the day today
'452137250344931328'	place name	Iquiqe	3	52	58	Thanks @Vizoftheday for selecting M 8.2 Earthquake, Iquiqe, #ChileEarthquake as viz of the day today
'452137250344931328'	place name	Iquiqe, #Chile	1	52	66	Thanks @Vizoftheday for selecting M 8.2 Earthquake, Iquiqe, #ChileEarthquake as viz of the day today
'384336541944123392'	place name	Balochistan	4	14	25	RT @Alhaan_: #Balochistan quake: The rising death toll; Many people feared to be remained under wreckage http://t.co/N7s9yMInxl
'384336541944123392'	type of impact	death	3	44	49	RT @Alhaan_: #Balochistan quake: The rising death toll; Many people feared to be remained under wreckage http://t.co/N7s9yMInxl
'384336541944123392'	item affected	people	2	61	67	RT @Alhaan_: #Balochistan quake: The rising death toll; Many people feared to be remained under wreckage http://t.co/N7s9yMInxl
'384336541944123392'	type of impact	under wreckage	2	90	104	RT @Alhaan_: #Balochistan quake: The rising death toll; Many people feared to be remained under wreckage http://t.co/N7s9yMInxl
'384336541944123392'	severity or quantity	rising death toll	1	37	54	RT @Alhaan_: #Balochistan quake: The rising death toll; Many people feared to be remained under wreckage http://t.co/N7s9yMInxl
'384336541944123392'	severity or quantity	rising	3	37	43	RT @Alhaan_: #Balochistan quake: The rising death toll; Many people feared to be remained under wreckage http://t.co/N7s9yMInxl
'384336541944123392'	type of impact	death toll	1	44	54	RT @Alhaan_: #Balochistan quake: The rising death toll; Many people feared to be remained under wreckage http://t.co/N7s9yMInxl
'384336541944123392'	severity or quantity	Many	1	56	60	RT @Alhaan_: #Balochistan quake: The rising death toll; Many people feared to be remained under wreckage http://t.co/N7s9yMInxl
'384336541944123392'	type of impact	remained under wreckage	1	81	104	RT @Alhaan_: #Balochistan quake: The rising death toll; Many people feared to be remained under wreckage http://t.co/N7s9yMInxl
'384336541944123392'	type of impact	Many	1	56	60	RT @Alhaan_: #Balochistan quake: The rising death toll; Many people feared to be remained under wreckage http://t.co/N7s9yMInxl
'592638136833867778'	place name	India	2	23	28	@SrBachchan Embassy of India Kathmandu Control Room Numbers :- +977 - 012081148, 012081141 9818968752 9818968780.
'592638136833867778'	place name	Kathmandu	2	29	38	@SrBachchan Embassy of India Kathmandu Control Room Numbers :- +977 - 012081148, 012081141 9818968752 9818968780.
'451602315372273664'	type of impact	strikes	1	31	38	A new 7.8-magnitude earthquake strikes Northern Chile following an 8.2-magniitude jolt in the same region. http://t.co/23zCRSVRUG
'451602315372273664'	location modifier	Northern	4	39	47	A new 7.8-magnitude earthquake strikes Northern Chile following an 8.2-magniitude jolt in the same region. http://t.co/23zCRSVRUG
'451602315372273664'	place name	Chile	4	48	53	A new 7.8-magnitude earthquake strikes Northern Chile following an 8.2-magniitude jolt in the same region. http://t.co/23zCRSVRUG
'451602315372273664'	type of impact	jolt	1	82	86	A new 7.8-magnitude earthquake strikes Northern Chile following an 8.2-magniitude jolt in the same region. http://t.co/23zCRSVRUG
'503935910141259777'	place name	Cobb	1	26	30	Quake: M 0.5 - 8km WNW of Cobb, California
'503935910141259777'	place name	California	2	32	42	Quake: M 0.5 - 8km WNW of Cobb, California
'503935910141259777'	location modifier	8km WNW of Cobb	1	15	30	Quake: M 0.5 - 8km WNW of Cobb, California
'503935910141259777'	location modifier	WNW of	4	19	25	Quake: M 0.5 - 8km WNW of Cobb, California
'503935910141259777'	place name	Cobb, California	3	26	42	Quake: M 0.5 - 8km WNW of Cobb, California
'503935910141259777'	location modifier	8km WNW of	2	15	25	Quake: M 0.5 - 8km WNW of Cobb, California
'592332044274917377'	place name	Nepal	3	18	23	RT @noconversion: Nepal Xtian Missionaries they r going to use this Earthquake to convert #NepalEarthquake  #Nepal  #NepalQuakeRelief http:…
'592332044274917377'	place name	Nepal	4	91	96	RT @noconversion: Nepal Xtian Missionaries they r going to use this Earthquake to convert #NepalEarthquake  #Nepal  #NepalQuakeRelief http:…
'592332044274917377'	place name	Nepal	3	109	114	RT @noconversion: Nepal Xtian Missionaries they r going to use this Earthquake to convert #NepalEarthquake  #Nepal  #NepalQuakeRelief http:…
'592332044274917377'	place name	Nepal	2	117	122	RT @noconversion: Nepal Xtian Missionaries they r going to use this Earthquake to convert #NepalEarthquake  #Nepal  #NepalQuakeRelief http:…
'383128637727580160'	place name	Mexico	4	14	20	Earthquake in Mexico. #2013 #earthquake #eq #esri #usgs http://t.co/t1KQdD09d7
'383128637727580160'	location modifier	in	1	11	13	Earthquake in Mexico. #2013 #earthquake #eq #esri #usgs http://t.co/t1KQdD09d7
'503731339171201025'	type of impact	shakes	1	15	21	6.0 earthquake shakes Northern California http://t.co/WQQBgyMrBR via @MailOnline
'503731339171201025'	location modifier	Northern	2	22	30	6.0 earthquake shakes Northern California http://t.co/WQQBgyMrBR via @MailOnline
'503731339171201025'	place name	California	4	31	41	6.0 earthquake shakes Northern California http://t.co/WQQBgyMrBR via @MailOnline
'503731339171201025'	place name	Northern California	2	22	41	6.0 earthquake shakes Northern California http://t.co/WQQBgyMrBR via @MailOnline
'451345802682990592'	severity or quantity	6	4	19	20	RT @SantiagoTimes: 6 deaths officially reported now from last night's #earthquake in northern #Chile
'451345802682990592'	type of impact	deaths	4	21	27	RT @SantiagoTimes: 6 deaths officially reported now from last night's #earthquake in northern #Chile
'451345802682990592'	location modifier	northern	3	85	93	RT @SantiagoTimes: 6 deaths officially reported now from last night's #earthquake in northern #Chile
'451345802682990592'	place name	Chile	5	95	100	RT @SantiagoTimes: 6 deaths officially reported now from last night's #earthquake in northern #Chile
'451345802682990592'	severity or quantity	6 deaths	1	19	27	RT @SantiagoTimes: 6 deaths officially reported now from last night's #earthquake in northern #Chile
'451345802682990592'	location modifier	in northern	1	82	93	RT @SantiagoTimes: 6 deaths officially reported now from last night's #earthquake in northern #Chile
'592850617657331713'	place name	Nepal	4	39	44	RT @mellberr: » http://t.co/SgTIcaSt1a Nepal earthquake #Nepalearthquake Nepal earthquake: Death toll nears 4000 » UPDATE » England GBR Wat…
'592850617657331713'	severity or quantity	Death toll nears 4000	1	91	112	RT @mellberr: » http://t.co/SgTIcaSt1a Nepal earthquake #Nepalearthquake Nepal earthquake: Death toll nears 4000 » UPDATE » England GBR Wat…
'592850617657331713'	place name	Nepal	4	73	78	RT @mellberr: » http://t.co/SgTIcaSt1a Nepal earthquake #Nepalearthquake Nepal earthquake: Death toll nears 4000 » UPDATE » England GBR Wat…
'592850617657331713'	type of impact	Death toll	2	91	101	RT @mellberr: » http://t.co/SgTIcaSt1a Nepal earthquake #Nepalearthquake Nepal earthquake: Death toll nears 4000 » UPDATE » England GBR Wat…
'592850617657331713'	severity or quantity	4000	5	108	112	RT @mellberr: » http://t.co/SgTIcaSt1a Nepal earthquake #Nepalearthquake Nepal earthquake: Death toll nears 4000 » UPDATE » England GBR Wat…
'592850617657331713'	item affected	Death toll	1	91	101	RT @mellberr: » http://t.co/SgTIcaSt1a Nepal earthquake #Nepalearthquake Nepal earthquake: Death toll nears 4000 » UPDATE » England GBR Wat…
'592850617657331713'	place name	Nepal	2	57	62	RT @mellberr: » http://t.co/SgTIcaSt1a Nepal earthquake #Nepalearthquake Nepal earthquake: Death toll nears 4000 » UPDATE » England GBR Wat…
'592850617657331713'	severity or quantity	nears 4000	2	102	112	RT @mellberr: » http://t.co/SgTIcaSt1a Nepal earthquake #Nepalearthquake Nepal earthquake: Death toll nears 4000 » UPDATE » England GBR Wat…
'592850617657331713'	type of impact	Death	3	91	96	RT @mellberr: » http://t.co/SgTIcaSt1a Nepal earthquake #Nepalearthquake Nepal earthquake: Death toll nears 4000 » UPDATE » England GBR Wat…
'592883809391083520'	place name	Nepal	5	0	5	Nepal quake death toll tops 4,000 as villages plead for aid: As the death toll from Nepal's devastating earthq... http://t.co/aj2E51PtpK
'592883809391083520'	type of impact	death toll	2	12	22	Nepal quake death toll tops 4,000 as villages plead for aid: As the death toll from Nepal's devastating earthq... http://t.co/aj2E51PtpK
'592883809391083520'	severity or quantity	4,000	4	28	33	Nepal quake death toll tops 4,000 as villages plead for aid: As the death toll from Nepal's devastating earthq... http://t.co/aj2E51PtpK
'592883809391083520'	place name	Nepal	4	84	89	Nepal quake death toll tops 4,000 as villages plead for aid: As the death toll from Nepal's devastating earthq... http://t.co/aj2E51PtpK
'592883809391083520'	type of impact	death	6	12	17	Nepal quake death toll tops 4,000 as villages plead for aid: As the death toll from Nepal's devastating earthq... http://t.co/aj2E51PtpK
'592883809391083520'	severity or quantity	toll tops 4,000	1	18	33	Nepal quake death toll tops 4,000 as villages plead for aid: As the death toll from Nepal's devastating earthq... http://t.co/aj2E51PtpK
'592883809391083520'	type of impact	death	2	68	73	Nepal quake death toll tops 4,000 as villages plead for aid: As the death toll from Nepal's devastating earthq... http://t.co/aj2E51PtpK
'592883809391083520'	severity or quantity	toll	2	74	78	Nepal quake death toll tops 4,000 as villages plead for aid: As the death toll from Nepal's devastating earthq... http://t.co/aj2E51PtpK
'592883809391083520'	severity or quantity	death	1	12	17	Nepal quake death toll tops 4,000 as villages plead for aid: As the death toll from Nepal's devastating earthq... http://t.co/aj2E51PtpK
'592883809391083520'	item affected	villages	1	37	45	Nepal quake death toll tops 4,000 as villages plead for aid: As the death toll from Nepal's devastating earthq... http://t.co/aj2E51PtpK
'592883809391083520'	severity or quantity	death	1	68	73	Nepal quake death toll tops 4,000 as villages plead for aid: As the death toll from Nepal's devastating earthq... http://t.co/aj2E51PtpK
'592883809391083520'	severity or quantity	devastating	1	92	103	Nepal quake death toll tops 4,000 as villages plead for aid: As the death toll from Nepal's devastating earthq... http://t.co/aj2E51PtpK
'592342064488128512'	type of impact	Deadly	1	0	6	Deadly Earthquake in Nepal http://t.co/ci9u4QsC3B
'592342064488128512'	location modifier	in	2	18	20	Deadly Earthquake in Nepal http://t.co/ci9u4QsC3B
'592342064488128512'	place name	Nepal	5	21	26	Deadly Earthquake in Nepal http://t.co/ci9u4QsC3B
'503884185090543616'	place name	USA	4	0	3	USA » NEWS » HOT NEWS 883 Earthquake Northern California Struck by 6.0 Magnitude Earthquake Earthquake USA news24lh… http://t.co/dM0PKaXhWJ
'503884185090543616'	location modifier	Northern	3	37	45	USA » NEWS » HOT NEWS 883 Earthquake Northern California Struck by 6.0 Magnitude Earthquake Earthquake USA news24lh… http://t.co/dM0PKaXhWJ
'503884185090543616'	place name	California	3	46	56	USA » NEWS » HOT NEWS 883 Earthquake Northern California Struck by 6.0 Magnitude Earthquake Earthquake USA news24lh… http://t.co/dM0PKaXhWJ
'503884185090543616'	place name	USA	2	103	106	USA » NEWS » HOT NEWS 883 Earthquake Northern California Struck by 6.0 Magnitude Earthquake Earthquake USA news24lh… http://t.co/dM0PKaXhWJ
'503884185090543616'	place name	Northern California	2	37	56	USA » NEWS » HOT NEWS 883 Earthquake Northern California Struck by 6.0 Magnitude Earthquake Earthquake USA news24lh… http://t.co/dM0PKaXhWJ
'383641350002192384'	place name	Pakistan	4	37	45	RT @OxfamInAsia: #earthquake @OxfaminPakistan's local partner rehabilitated water supply scheme, providing water to half the population of …
'383641350002192384'	item affected	water supply	1	76	88	RT @OxfamInAsia: #earthquake @OxfaminPakistan's local partner rehabilitated water supply scheme, providing water to half the population of …
